Title,Url,Rating,Subject,Global_URL
Anticoncepción hormonal al alcance de todos,https://www.classcentral.com/course/anticonconcepcion-hormonal-12362,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Medical Applications of Particle Accelerators (NPAP MOOC),https://www.classcentral.com/course/medical-applications-particle-accelerato-12557,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Farmacología para odontólogos,https://www.classcentral.com/course/farmaco-odontologos-12588,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Edward Jenner Leadership for Veterinary Professionals: Developing Leadership Foundations,https://www.classcentral.com/course/developing-leadership-foundations-12480,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Population Health: Health & Health Behaviour,https://www.classcentral.com/course/healthbehaviour-13568,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Dermatology: Trip to skin,https://www.classcentral.com/course/dermatology-13569,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Grundlagen der Unfallchirurgie,https://www.classcentral.com/course/unfallchirurgie-12057,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
 Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale,https://www.classcentral.com/course/acute-stroke-race-scale-13754,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
 Atención prehospitalaria del ictus agudo y selección de pacientes para tratamiento endovascular con la escala RACE,https://www.classcentral.com/course/ictus-agudo-escala-race-13755,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Healthy Aging and the Future of Cannabis Research,https://www.classcentral.com/course/aging-research-cannabis-cbd-thc-13818,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
"Cannabis, Mental Health, and Brain Disorders",https://www.classcentral.com/course/mentalhealth-cannabis-cbd-thc-13819,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
"Cannabis, Chronic Pain, and Related Disorders",https://www.classcentral.com/course/pain-cannabis-cbd-thc-13820,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
History of Medical Cannabis,https://www.classcentral.com/course/history-medical-cannabis-cbd-thc-13822,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Healthcare Consumerism and Implication for Care Delivery ,https://www.classcentral.com/course/healthcareconsumerism-12791,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Anatomy: Musculoskeletal and Integumentary Systems,https://www.classcentral.com/course/anatomy403-1x-12797,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
"Anatomy: Cardiovascular, Respiratory and Urinary Systems",https://www.classcentral.com/course/anatomy403-2x-12798,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",https://www.classcentral.com/course/anatomy403-4x-12799,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Quality Improvement in Healthcare Organizations,https://www.classcentral.com/course/quality-improvement-in-healthcare-organi-12802,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=2
Enseigner dans le réseau des établissements français à l'étranger,https://www.classcentral.com/course/france-universite-numerique-enseigner-dans-le-reseau-des-etablissements-francais-a-l-etranger-17088,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Introduction to Hour of Code (HE),https://www.classcentral.com/course/canvas-network-introduction-to-hour-of-code-he-12508,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Kickstart Your Career: Getting Ahead at University,https://www.classcentral.com/course/kickstart-your-career-7626,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
College Prep,https://www.classcentral.com/course/desire2learn-college-prep-2930,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Differentiation for Learning,https://www.classcentral.com/course/differentiating-for-learning-stem-5972,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
A Beginner's Guide to Writing in English for University Study,https://www.classcentral.com/course/english-for-study-1449,4.1818181818182,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Learn Moodle 3.8 Basics,https://www.classcentral.com/course/independent-learn-moodle-3-7-basics-3070,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Start a CoderDojo Club,https://www.classcentral.com/course/start-a-coder-dojo-10731,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
The Postdoc Academy: Succeeding as a Postdoc,https://www.classcentral.com/course/edx-the-postdoc-academy-succeeding-as-a-postdoc-17221,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Becoming a Student Assistant: Teaching and Mentoring,https://www.classcentral.com/course/students-higher-education-5079,4.4,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Developing Literacy: A Journey from Still Image to Film,https://www.classcentral.com/course/photo-to-film-12546,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Educating Girls: Teaching Approaches to Helping Girls Thrive,https://www.classcentral.com/course/educating-girls-12875,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
College Math Foundations,https://www.classcentral.com/course/desire2learn-college-math-foundations-17132,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Redefining Laboratory Instruction Using  Virtual Laboratory,https://www.classcentral.com/course/swayam-redefining-laboratory-instruction-using-virtual-laboratory-17756,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Our Solar System and Beyond: Teaching Primary Science,https://www.classcentral.com/course/primary-science-9111,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Effective Engineering Teaching In Practice,https://www.classcentral.com/course/swayam-effective-engineering-teaching-in-practice-9846,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Technology Literacy – Level 1,https://www.classcentral.com/course/desire2learn-technology-literacy-level-1-12408,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Designing Learner-Centric MOOCs,https://www.classcentral.com/course/swayam-designing-learner-centric-moocs-13043,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Key Ideas in Mentoring Mathematics Teachers,https://www.classcentral.com/course/key-ideas-in-mentoring-mathematics-teachers-17082,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Interdisciplinary Learning: Working Across Disciplines,https://www.classcentral.com/course/interdisciplinary-learning-working-across-discipl-17248,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Programming Pedagogy in Secondary Schools: Inspiring Computing Teaching,https://www.classcentral.com/course/secondary-programming-pedagogy-17173,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Understanding IELTS: Listening,https://www.classcentral.com/course/understanding-ielts-listening-17168,4.8533333333333,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Understanding IELTS: Writing,https://www.classcentral.com/course/understanding-ielts-writing-17169,4.9,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Teaching Students Who Have Suffered Complex Trauma,https://www.classcentral.com/course/teaching-students-trauma-10581,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Teaching Phonics in Early Childhood,https://www.classcentral.com/course/teaching-phonics-11770,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
Inclusive Education: Essential Knowledge for Success,https://www.classcentral.com/course/inclusive-education-16951,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=25
การออกแบบการเรียนการสอนผ่านเว็บ,https://www.classcentral.com/course/thaimooc-----15049,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
"Curriculum, Adaptation & Teaching Strategies for Visual Impaired",https://www.classcentral.com/course/swayam-curriculum-adaptation-teaching-strategies-for-visual-impaired-13976,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
ICT Skills in Education,https://www.classcentral.com/course/swayam-ict-skills-in-education-14115,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
School Organization: Administration and Management,https://www.classcentral.com/course/swayam-school-organization-administration-and-management-14281,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
นวัตกรรมและเทคโนโลยีดิจิทัลเพื่อการศึกษา (Innovation and Digital Technology for Education),https://www.classcentral.com/course/thaimooc---------innovation-and-digital-technology-for-education-15062,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Designing learner-centric e-learning in STEM disciplines,https://www.classcentral.com/course/swayam-designing-learner-centric-e-learning-in-stem-disciplines-13999,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Educational leadership,https://www.classcentral.com/course/swayam-educational-leadership-9879,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Introduction To Learning Analytics,https://www.classcentral.com/course/swayam-introduction-to-learning-analytics-14137,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
TALE 2: Course Design and Instruction of Engineering Course,https://www.classcentral.com/course/swayam-tale-2-course-design-and-instruction-of-engineering-course-14320,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Teaching And Learning in General Programs: TALG,https://www.classcentral.com/course/swayam-teaching-and-learning-in-general-programs-talg-14321,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Intervention and Teaching Strategies for Visually Impaired,https://www.classcentral.com/course/swayam-intervention-and-teaching-strategies-for-visually-impaired-14136,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Content-based Instruction (HE),https://www.classcentral.com/course/canvas-network-content-based-instruction-he-12881,4.8333333333333,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Basic Concepts in Education,https://www.classcentral.com/course/swayam-basic-concepts-in-education-13907,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
The Museum as a Site and Source for Learning,https://www.classcentral.com/course/museum-learning-11059,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
How to survive the first weeks at ATGM (Avans),https://www.classcentral.com/course/canvas-network-how-to-survive-the-first-weeks-at-atgm-avans-9151,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Accreditation and Outcome based Learning,https://www.classcentral.com/course/swayam-accreditation-and-outcome-based-learning-13882,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
"Academic Integrity: Values, Skills, Action ",https://www.classcentral.com/course/academic-integrity-2131,4,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
STEM课程设计与案例分析（2019秋）,https://www.classcentral.com/course/xuetangx-stem-2019-16286,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
นวัตกรรมการเรียนรู้ในงานอาชีวศึกษา (Innovation and Technology in Vocational Education),https://www.classcentral.com/course/thaimooc-------innovation-and-technology-in-vocational-education-15289,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Teaching English to Young Learners (K-12),https://www.classcentral.com/course/canvas-network-teaching-english-to-young-learners-k-12-13296,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
"The Unbundled University, the Market and Digital Technology",https://www.classcentral.com/course/the-unbundled-university-13114,4.6,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Educational Leadership: Working for Good,https://www.classcentral.com/course/educational-leadership-working-for-good-14501,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Education Research that Matters: Applying Research to Your Teaching Practice,https://www.classcentral.com/course/finding-and-reading-research-14472,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Mentoring in Schools,https://www.classcentral.com/course/independent-mentoring-in-schools-14485,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Enseigner et former avec le numérique en langues,https://www.classcentral.com/course/france-universite-numerique-enseigner-et-former-avec-le-numerique-en-langues-4498,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Introduction to Learning and Teaching in Higher Education,https://www.classcentral.com/course/learning-teaching-university-8191,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
"Nuevas estrategias educativas para el patrimonio industrial, arquitectónico y cultural",https://www.classcentral.com/course/miriadax-nuevas-estrategias-educativas-para-el-patrimonio-industrial-arquitectonico-y-cultural-15308,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Problem Solving in the Digital Age: Getting Started with Computational Thinking and Design,https://www.classcentral.com/course/mooc-ed-problem-solving-in-the-digital-age-getting-started-with-computational-thinking-and-design-10131,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Teaching Struggling Readers Around the World (K-12),https://www.classcentral.com/course/canvas-network-teaching-struggling-readers-around-the-world-k-12-13220,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Participation citoyenne : méthodes et civic tech,https://www.classcentral.com/course/france-universite-numerique-participation-citoyenne-methodes-et-civic-tech-12347,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Engineering the Future: Creating the Amazing,https://www.classcentral.com/course/creating-the-amazing-engineering-the-future-14415,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Digital Transformation in the Classroom,https://www.classcentral.com/course/digital-transformation-classroom-15185,4.5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
TESOL Strategies: Supporting ESL Students in Mainstream Classrooms,https://www.classcentral.com/course/tesol-strategies-10601,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
The Networked Teacher – Teaching in the 21st Century,https://www.classcentral.com/course/independent-the-networked-teacher-teaching-in-the-21st-century-17135,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Introduction to Educational Design in Higher Education,https://www.classcentral.com/course/educational-design-8190,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Understanding and Teaching Evolution,https://www.classcentral.com/course/understanding-evolution-11807,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Become the Next eSafety Champion,https://www.classcentral.com/course/independent-become-the-next-esafety-champion-17136,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Learn to Analyze Educational Data and Improve your Blended and Online Teaching,https://www.classcentral.com/course/independent-learn2analyze-mooc-15227,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Assessment and Teaching of 21st Century Skills,https://www.classcentral.com/course/atc21s-1750,4.75,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
How to Write a PhD Research Proposal,https://www.classcentral.com/course/how-to-write-a-phd-proposal-13545,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
"Moi, prof de FLE",https://www.classcentral.com/course/france-universite-numerique-moi-prof-de-fle-12304,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
University Smart: A parent and supporter’s guide to university entry,https://www.classcentral.com/course/university-smart-16949,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Digital Skills for Teachers: Making Technology Work for You,https://www.classcentral.com/course/digital-skills-for-teachers-13243,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
College Algebra Prep,https://www.classcentral.com/course/canvas-network-college-algebra-prep-586,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Se former pour enseigner dans le supérieur,https://www.classcentral.com/course/france-universite-numerique-se-former-pour-enseigner-dans-le-superieur-11012,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Introduction to Enhancing Learning and Teaching in Higher Education,https://www.classcentral.com/course/enhancing-learning-and-teaching-8189,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Equity in Education: Supporting Active Participation in Lessons,https://www.classcentral.com/course/pre-teaching-and-assigning-competence-17075,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
An Introduction to Teaching Vocabulary,https://www.classcentral.com/course/developing-vocab-17174,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Créer un MOOC inclusif,https://www.classcentral.com/course/france-universite-numerique-creer-un-mooc-inclusif-16952,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
MOOC Former et développer les compétences,https://www.classcentral.com/course/france-universite-numerique-mooc-former-et-developper-les-competences-10981,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=24
Your Adventure Story: From Home to a US University,https://www.classcentral.com/course/canvas-network-your-adventure-story-from-home-to-a-us-university-11961,4.3333333333333,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Adult Learners,https://www.classcentral.com/course/open2study-teaching-adult-learners-903,4.875,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Becoming a Confident Trainer,https://www.classcentral.com/course/open2study-becoming-a-confident-trainer-998,3.6666666666667,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Early Childhood Education,https://www.classcentral.com/course/open2study-early-childhood-education-1000,4.4,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Education in a Changing World,https://www.classcentral.com/course/open2study-education-in-a-changing-world-1001,3.6,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Problem-Based Learning and Learning Analytics: How to combine?,https://www.classcentral.com/course/independent-problem-based-learning-and-learning-analytics-how-to-combine-12470,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
(K-12) Teaching Principles for Language-Based Learning Disabilities,https://www.classcentral.com/course/canvas-network-k-12-teaching-principles-for-language-based-learning-disabilities-8095,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
(K-12) Cybersecurity Education Program: Securing the Human,https://www.classcentral.com/course/canvas-network-k-12-cybersecurity-education-program-securing-the-human-8193,4,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Apprendre et enseigner avec les sciences cognitives,https://www.classcentral.com/course/france-universite-numerique-apprendre-et-enseigner-avec-les-sciences-cognitives-9941,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Enseigner et former avec le numérique en mathématiques,https://www.classcentral.com/course/france-universite-numerique-enseigner-et-former-avec-le-numerique-en-mathematiques-5428,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
"College Readiness – Reading, Writing and Math",https://www.classcentral.com/course/canvas-network-college-readiness-reading-writing-and-math-6957,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Enrichir Mutuellement sa Pratique pédagogique Avec le Numérique (EMPAN),https://www.classcentral.com/course/france-universite-numerique-enrichir-mutuellement-sa-pratique-pedagogique-avec-le-numerique-empan-10880,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Tricks of the Trade,https://www.classcentral.com/course/desire2learn-tricks-of-the-trade-4092,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Fanning the Flames,https://www.classcentral.com/course/desire2learn-fanning-the-flames-6347,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Managing Intellectual Property in Universities,https://www.classcentral.com/course/swayam-managing-intellectual-property-in-universities-12984,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Leaders of Learning : les pilotes du changement,https://www.classcentral.com/course/france-universite-numerique-leaders-of-learning-les-pilotes-du-changement-12439,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Understanding IELTS: Techniques for English Language Tests,https://www.classcentral.com/course/understanding-ielts-3301,3.8421052631579,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Becoming a Better Teacher: Exploring Professional Development,https://www.classcentral.com/course/futurelearn-becoming-a-better-teacher-exploring-professional-development-8267,2,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
¿Qué es una ECOE?,https://www.classcentral.com/course/miriadax-que-es-una-ecoe-14680,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Coaching Digital Learning,https://www.classcentral.com/course/mooc-ed-coaching-digital-learning-2381,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Statistics Through Inferential Reasoning,https://www.classcentral.com/course/mooc-ed-teaching-statistics-through-inferential-reasoning-8822,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Mathematics with Technology,https://www.classcentral.com/course/mooc-ed-teaching-mathematics-with-technology-6608,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Literacy with and Through Technology (K-12),https://www.classcentral.com/course/canvas-network-teaching-literacy-with-and-through-technology-k-12-5927,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
E-Learning Environments and E-learning Design (HE),https://www.classcentral.com/course/canvas-network-e-learning-environments-and-e-learning-design-he-5785,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Probability,https://www.classcentral.com/course/teaching-probability-10586,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Making Teacher Education Relevant for 21st Century Africa,https://www.classcentral.com/course/teacher-education-africa-9122,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Nuevos modelos formativos para desarrollar Inteligencia Emocional en el aula.,https://www.classcentral.com/course/miriadax-nuevos-modelos-formativos-para-desarrollar-inteligencia-emocional-en-el-aula-14648,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Cómo integrar la perspectiva de género en la educación superior y la investigación. El caso de la UE,https://www.classcentral.com/course/canvas-network-como-integrar-la-perspectiva-de-genero-en-la-educacion-superior-y-la-investigacion-el-caso-de-la-ue-8836,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Teaching Grammar Communicatively (K-12/HE),https://www.classcentral.com/course/canvas-network-teaching-grammar-communicatively-k-12-he-13408,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Get Started with Online Learning,https://www.classcentral.com/course/online-learning-3882,3.6666666666667,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Réalité Virtuelle et pratiques pédagogiques innovantes,https://www.classcentral.com/course/france-universite-numerique-realite-virtuelle-et-pratiques-pedagogiques-innovantes-13512,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Designing with Open Educational Resources (OER),https://www.classcentral.com/course/edx-designing-with-open-educational-resources-oer-13544,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Aulas hospitalarias y TIC,https://www.classcentral.com/course/miriadax-aulas-hospitalarias-y-tic-14569,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Vers une planète apprenante,https://www.classcentral.com/course/france-universite-numerique-vers-une-planete-apprenante-13664,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Learning Differences,https://www.classcentral.com/course/mooc-ed-learning-differences-2591,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Maths Subject Knowledge: Proportional Reasoning,https://www.classcentral.com/course/maths-subject-knowledge-proportional-reasoning-12132,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
New course mode in e-era,https://www.classcentral.com/course/newcoursemode-13736,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
"BioGraph: Teaching Biology Through Systems, Models, & Argumentation",https://www.classcentral.com/course/edx-biograph-teaching-biology-through-systems-models-argumentation-13796,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Organization and Management of Early Childhood Care and Education Centres,https://www.classcentral.com/course/swayam-organization-and-management-of-early-childhood-care-and-education-centres-14223,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Lectura comprensiva en niños de 4 a 8 años: temas centrales para su desarrollo.,https://www.classcentral.com/course/lecturacomprensivaenninos-10788,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Enseñanza de la Escritura Emergente.,https://www.classcentral.com/course/escrituraemergente-10789,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Contemporary India and Education,https://www.classcentral.com/course/swayam-contemporary-india-and-education-13960,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
การศึกษาที่เน้นผลลัพธ์การเรียนรู้ (Outcome based education),https://www.classcentral.com/course/thaimooc--------outcome-based-education-15060,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Early Childhood Care and Education (ECCE),https://www.classcentral.com/course/swayam-early-childhood-care-and-education-ecce-14020,4.8,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Education in Contemporary India,https://www.classcentral.com/course/swayam-education-in-contemporary-india-14024,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Educational Technology,https://www.classcentral.com/course/swayam-educational-technology-14026,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Conciencia fonológica y vocabulario en los primeros años de la Infancia,https://www.classcentral.com/course/concienciafonologicaenlainfancia-10787,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Instructional Design,https://www.classcentral.com/course/swayam-instructional-design-14128,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Prepare for Your SAP Business ByDesign Certification – Application Associate,https://www.classcentral.com/course/opensap-prepare-for-your-sap-business-bydesign-certification-application-associate-14430,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Physique : préparation à l'entrée dans l'enseignement supérieur,https://www.classcentral.com/course/france-universite-numerique-physique-preparation-a-l-entree-dans-l-enseignement-superieur-11623,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=23
Coaching Teachers: Promoting Changes that Stick ,https://www.classcentral.com/course/coachingteachers-873,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Éducation par la recherche : conversion numérique à l'École II,https://www.classcentral.com/course/france-universite-numerique-education-par-la-recherche-conversion-numerique-a-l-ecole-ii-10120,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Diseño instruccional de cursos abiertos on-line,https://www.classcentral.com/course/open-education-by-blackboard-diseno-instruccional-de-cursos-abiertos-on-line-4877,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Create MOOCs to Make Your Non-profit Bigger and Better,https://www.classcentral.com/course/canvas-network-create-moocs-to-make-your-non-profit-bigger-and-better-10173,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
The Gateway Course,https://www.classcentral.com/course/open-education-by-blackboard-the-gateway-course-10644,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Enseigner le français langue étrangère aujourd'hui,https://www.classcentral.com/course/independent-enseigner-le-francais-langue-etrangere-aujourd-hui-10384,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Fraction Foundations: Helping Students Understand Fractions,https://www.classcentral.com/course/mooc-ed-fraction-foundations-helping-students-understand-fractions-2592,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
(HE) Explore Competency-Based Education,https://www.classcentral.com/course/canvas-network-he-explore-competency-based-education-10174,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Designing E-Learning for Health,https://www.classcentral.com/course/e-learning-health-4964,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Modelli di insegnamento e di apprendimento,https://www.classcentral.com/course/federica-modelli-di-insegnamento-e-di-apprendimento-7540,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Engaging and Empowering - How to Become an Effective Mentor for Vulnerable Youth,https://www.classcentral.com/course/canvas-network-engaging-and-empowering-how-to-become-an-effective-mentor-for-vulnerable-youth-8143,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Teaching Your Subject in English,https://www.classcentral.com/course/cambridge-teach-in-english-6804,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Éducation par la recherche : astrophysique à l'École II,https://www.classcentral.com/course/france-universite-numerique-education-par-la-recherche-astrophysique-a-l-ecole-ii-10903,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Онлайн-технологии в обучении,https://www.classcentral.com/course/stepik-----10502,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
(HE) Concepts and Practice of Responsible Research and Innovation,https://www.classcentral.com/course/canvas-network-he-concepts-and-practice-of-responsible-research-and-innovation-10358,5,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
Subtitular en línea,https://www.classcentral.com/course/miriadax-subtitular-en-linea-10408,0,Education & Teaching Courses,https://www.classcentral.com/subject/education?page=22
